EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	TEST_LOSS	TEST_PRECISION	TEST_RECALL	TEST_F1
57	12:40:42	1	0.0500	1.6188059617888253	1.033005952835083	0.8457	0.8526	0.8491
58	12:41:51	2	0.0500	1.622477447836654	1.1608071327209473	0.8275	0.8557	0.8414
59	12:43:02	3	0.0500	1.519509088693175	1.1304930448532104	0.8242	0.8482	0.836
60	12:44:10	0	0.0500	1.5865676343066137	1.0970708131790161	0.8356	0.8573	0.8463
61	12:45:19	1	0.0500	1.5613983397213917	1.084773302078247	0.8371	0.8588	0.8478
62	12:46:28	2	0.0500	1.552580421825625	1.048862338066101	0.8391	0.8551	0.847
63	12:47:35	3	0.0500	1.555644970644945	1.0759918689727783	0.8368	0.8573	0.8469
64	12:48:45	0	0.0250	1.499175472079583	1.049943208694458	0.8425	0.8592	0.8508
65	12:49:54	0	0.0250	1.5028328955548365	1.1042685508728027	0.8306	0.8548	0.8425
66	12:51:02	1	0.0250	1.522409273768371	1.0468930006027222	0.8458	0.8601	0.8529
67	12:52:11	2	0.0250	1.506398951107601	1.0620269775390625	0.8392	0.8573	0.8482
68	12:53:19	3	0.0250	1.4998729660076164	1.0644861459732056	0.8394	0.8588	0.849
69	12:54:27	0	0.0125	1.5107709386813566	1.0445016622543335	0.8429	0.8598	0.8513
70	12:55:36	1	0.0125	1.5163765887044511	1.0311715602874756	0.8456	0.8588	0.8521
71	12:56:44	2	0.0125	1.4775295010152854	1.0539873838424683	0.8402	0.8604	0.8502
72	12:57:53	0	0.0125	1.4572048314712331	1.0397241115570068	0.843	0.8607	0.8518
73	12:59:01	0	0.0125	1.5166797424262424	1.0332131385803223	0.8455	0.8613	0.8533
74	13:00:10	1	0.0125	1.4897482822526176	1.0169296264648438	0.8485	0.8604	0.8544
75	13:01:19	2	0.0125	1.4444082026961464	1.0355479717254639	0.8438	0.8592	0.8514
76	13:02:28	0	0.0125	1.4933705416115575	1.0600618124008179	0.8388	0.8567	0.8477
77	13:03:36	1	0.0125	1.509304017015973	1.0436939001083374	0.8416	0.8579	0.8497
78	13:04:44	2	0.0125	1.5124373852082018	1.0451979637145996	0.8429	0.8601	0.8514
79	13:05:52	3	0.0125	1.462785466661993	1.0265825986862183	0.8471	0.8617	0.8543
80	13:07:01	0	0.0063	1.4663911004486323	1.0381975173950195	0.843	0.8585	0.8507
81	13:08:09	1	0.0063	1.4561243053502257	1.0660150051116943	0.8368	0.857	0.8468
82	13:09:16	2	0.0063	1.480451871389113	1.0565648078918457	0.8411	0.8598	0.8503
83	13:10:24	3	0.0063	1.4579034620111093	1.0280961990356445	0.8443	0.8588	0.8515
84	13:11:33	0	0.0031	1.4909334677570272	1.0512429475784302	0.8422	0.8601	0.8511
85	13:12:43	1	0.0031	1.4468953710681987	1.04788076877594	0.8411	0.8582	0.8496
86	13:13:53	2	0.0031	1.4843590634423982	1.0366082191467285	0.8446	0.8607	0.8526
87	13:15:03	3	0.0031	1.437911700152751	1.0415946245193481	0.8436	0.8607	0.8521
88	13:16:10	0	0.0031	1.4678634450120747	1.0351905822753906	0.8459	0.861	0.8534
89	13:17:20	1	0.0031	1.4260263454239324	1.0480899810791016	0.8422	0.8601	0.8511
90	13:18:29	0	0.0031	1.4506073147995666	1.0426011085510254	0.8422	0.8585	0.8503
91	13:19:38	1	0.0031	1.4680499157065865	1.0536220073699951	0.8411	0.8598	0.8503
92	13:20:48	2	0.0031	1.4069776231387876	1.0488423109054565	0.8419	0.8598	0.8508
93	13:21:57	0	0.0031	1.4886219051648986	1.0464770793914795	0.8423	0.8592	0.8507
94	13:23:05	1	0.0031	1.4384461510106452	1.0446921586990356	0.8427	0.8601	0.8513
95	13:24:14	2	0.0031	1.5030842314726152	1.0412678718566895	0.8434	0.8598	0.8515
96	13:25:22	3	0.0031	1.4845883951247114	1.0521115064620972	0.8391	0.857	0.848
97	13:26:32	0	0.0016	1.418033090777367	1.04378342628479	0.8414	0.8582	0.8497
98	13:27:39	1	0.0016	1.424351083782484	1.0430516004562378	0.8417	0.8585	0.85
99	13:28:49	2	0.0016	1.4572588940086604	1.040606141090393	0.8416	0.8579	0.8497
100	13:29:57	3	0.0016	1.4555438771937628	1.0408865213394165	0.8421	0.8582	0.8501
101	13:31:07	0	0.0008	1.4393440207595345	1.042621374130249	0.8407	0.8573	0.8489
102	13:32:17	1	0.0008	1.4605796663266308	1.0478739738464355	0.8395	0.8563	0.8478
103	13:33:25	2	0.0008	1.446757899890156	1.0451390743255615	0.8413	0.8576	0.8494
104	13:34:34	3	0.0008	1.4810010011091173	1.0431514978408813	0.8419	0.8582	0.85
105	13:35:43	0	0.0004	1.4270698885497808	1.044347882270813	0.8416	0.8582	0.8498
106	13:36:51	1	0.0004	1.4587154598356042	1.0429726839065552	0.8422	0.8585	0.8503
107	13:38:00	2	0.0004	1.4660655500004127	1.0419983863830566	0.8431	0.8595	0.8512
108	13:39:08	3	0.0004	1.4503524329677318	1.0415318012237549	0.8434	0.8595	0.8514
109	13:40:16	0	0.0002	1.429838384097477	1.0417238473892212	0.8431	0.8595	0.8512
110	13:41:25	1	0.0002	1.4399042373183388	1.0418907403945923	0.8428	0.8592	0.8509
111	13:42:34	2	0.0002	1.4528694235303867	1.0414425134658813	0.8431	0.8592	0.8511
112	13:43:42	3	0.0002	1.4640774700626638	1.0413286685943604	0.8431	0.8592	0.8511
